deckname,modularity,value
The Aunts of Bleeding Brightsteel|The Fortelling Aggravating Ticklers,0.35428571428571426,5.060439560439561
The Aunts of Bleeding Brightsteel|The Opening Sisters Liches,0.19513314967860423,7.83660130718954
The Aunts of Bleeding Brightsteel|Vindicators of Sobbing and Baking,0.3533163265306123,4.093406593406594
The Aunts of Bleeding Brightsteel|Brigade of Druid and Weird,0.353515625,5.333333333333334
The Aunts of Bleeding Brightsteel|The Raiders of Hound and Mask,0.20854591836734693,7.766666666666667
The Aunts of Bleeding Brightsteel|The Sorcerers of the Oratek Eruptor,0.35519999999999996,5.882352941176471
The Aunts of Bleeding Brightsteel|The Farmers of the Spiky Tunnels,0.16528925619834714,5.537878787878787
The Aunts of Bleeding Brightsteel|The Sixth Barb Band,0.2943213296398892,5.104761904761905
The Aunts of Bleeding Brightsteel|The Masters of Swearing,0.31375,5.0875
The Aunts of Bleeding Brightsteel|The Phalanx of Everflow Treefolk,0.34518518518518515,5.330882352941175
The Aunts of Bleeding Brightsteel|The Champions of the Whisker,0.21487603305785122,7.999999999999999
The Aunts of Bleeding Brightsteel|Doctors of Tatoo and Comparing,0.3052930056710775,5.362745098039215
The Aunts of Bleeding Brightsteel|The Savants of the Ending Predator,0.2946938775510204,4.79047619047619
The Aunts of Bleeding Brightsteel|The Hermit Spiders,0.22750000000000004,6.28846153846154
The Aunts of Bleeding Brightsteel|The Host of the Confident Miracles,0.3204775022956841,4.2958333333333325
The Aunts of Bleeding Brightsteel|The King Varna Generals,0.20888468809073715,6.615384615384614
The Aunts of Bleeding Brightsteel|The Company of Botany,0.35062089116143175,6.166666666666667
The Aunts of Bleeding Brightsteel|The Monks of the Great Quitting Fire,0.1385041551246537,4.839285714285714
The Aunts of Bleeding Brightsteel|The Mice of the Fierce Fur,0.2421875,5.333333333333333
The Aunts of Bleeding Brightsteel|The Senseis who became Champs,0.3077339102217414,5.970833333333333
The Aunts of Bleeding Brightsteel|The Crossing Soul Hags,0.2520775623268698,5.587912087912088
The Aunts of Bleeding Brightsteel|The Group of Brass Conspiracies,0.25056689342403626,6.076923076923076
The Aunts of Bleeding Brightsteel|The Fleeing Feasting Brother Flock,0.4473684210526315,4.274509803921568
The Aunts of Bleeding Brightsteel|The Squadron of the Fire,0.33333333333333337,5.280219780219779
The Aunts of Bleeding Brightsteel|The Imps of Descending Chiron,0.22546103509815585,6.397435897435899
The Aunts of Bleeding Brightsteel|Outfit of Camping and Waving,0.32555555555555554,4.0428571428571445
The Liches of Rebirth and Duskmaw|The Sentrys of Failure Faith,0.4513888888888889,3.1833333333333336
The Liches of Rebirth and Duskmaw|The Omnivore Brutish Herders,0.3673469387755103,3.5875
The Liches of Rebirth and Duskmaw|The Former Hoping Valkyrie Trustees,0.24952741020793948,3.5705128205128203
The Liches of Rebirth and Duskmaw|The Simple Lords,0.4270833333333333,3.439560439560439
The Liches of Rebirth and Duskmaw|The Fire Breathers of the Heartseeker,0.34375,3.4450549450549457
The Liches of Rebirth and Duskmaw|Army of Alpha and Curing,0.26693877551020406,5.126373626373627
The Liches of Rebirth and Duskmaw|The Mothers of the Plutonium Echo,0.5723140495867769,2.5955882352941173
The Liches of Rebirth and Duskmaw|The Aunts of Bleeding Brightsteel,0.31629013079667073,4.4743589743589745
The Liches of Rebirth and Duskmaw|The Fortelling Aggravating Ticklers,0.274102079395085,3.5897435897435903
The Liches of Rebirth and Duskmaw|Vindicators of Sobbing and Baking,0.48784722222222227,3.0124999999999997
The Liches of Rebirth and Duskmaw|Brigade of Druid and Weird,0.42603550295857995,4.393939393939394
The Liches of Rebirth and Duskmaw|Sparky's Attentive Combatants,0.62890625,2.0083333333333333
The Liches of Rebirth and Duskmaw|The Serious Silver Soldiers,0.6153846153846154,1.738095238095238
The Liches of Rebirth and Duskmaw|The Sorcerers of the Oratek Eruptor,0.29863176680547293,4.491228070175438
The Liches of Rebirth and Duskmaw|The Farmers of the Spiky Tunnels,0.33564013840830453,2.6794871794871793
The Liches of Rebirth and Duskmaw|The Masters of Swearing,0.2966666666666667,3.808333333333333
The Liches of Rebirth and Duskmaw|The Quantums of Metal and Faith,0.35939643347050754,3.3958333333333335
The Liches of Rebirth and Duskmaw|The Phalanx of Everflow Treefolk,0.5219976218787159,3.064327485380117
The Liches of Rebirth and Duskmaw|The Champions of the Whisker,0.22857142857142856,4.738095238095238
The Liches of Rebirth and Duskmaw|The Overseers of Sparky,0.3129251700680271,3.0109890109890114
The Liches of Rebirth and Duskmaw|Doctors of Tatoo and Comparing,0.3195266272189349,4.724264705882352
The Liches of Rebirth and Duskmaw|The Hermit Spiders,0.326171875,4.304166666666666
The Liches of Rebirth and Duskmaw|The Host of the Confident Miracles,0.43343195266272194,3.124999999999999
The Liches of Rebirth and Duskmaw|The Pondering Iron Advisers,0.38293444328824133,3.4575163398692808
The Liches of Rebirth and Duskmaw|The Company of Botany,0.43080124869927156,4.820512820512821
The Liches of Rebirth and Duskmaw|The Raiders of Leading Capitals,0.3243801652892562,3.0666666666666673
The Liches of Rebirth and Duskmaw|The Monks of the Great Quitting Fire,0.29752066115702475,2.4722222222222223
The Liches of Rebirth and Duskmaw|The Mice of the Fierce Fur,0.3550295857988166,4.051282051282051
The Liches of Rebirth and Duskmaw|The Senseis who became Champs,0.24981738495252012,4.841666666666667
The Liches of Rebirth and Duskmaw|The Protectors of the Saving Herbs,0.37999999999999995,2.8956043956043955
The Liches of Rebirth and Duskmaw|The Professing Watchdogs,0.4540816326530613,2.1602564102564106
The Liches of Rebirth and Duskmaw|The Fleeing Feasting Brother Flock,0.4423305588585018,3.4558823529411753
The Liches of Rebirth and Duskmaw|The Squadron of the Fire,0.21632653061224486,4.728571428571429
The Liches of Rebirth and Duskmaw|Outfit of Camping and Waving,0.5277777777777778,2.165441176470588
The Fortelling Aggravating Ticklers|The Tentacles of the Diseased Bone,0.2716262975778546,5.570512820512821
The Fortelling Aggravating Ticklers|The Sentrys of Failure Faith,0.40816326530612246,4.598901098901099
The Fortelling Aggravating Ticklers|The Omnivore Brutish Herders,0.390625,3.494505494505495
The Fortelling Aggravating Ticklers|The Simple Lords,0.38287752675386455,3.9809523809523824
The Fortelling Aggravating Ticklers|Army of Alpha and Curing,0.3033333333333334,4.510989010989011
The Fortelling Aggravating Ticklers|The Mothers of the Plutonium Echo,0.45312499999999994,3.4780219780219785
The Fortelling Aggravating Ticklers|The Hurting Demons Larvae,0.17311124330755498,6.285714285714284
The Fortelling Aggravating Ticklers|The Aunts of Bleeding Brightsteel,0.34339229968782514,4.839743589743589
The Fortelling Aggravating Ticklers|The Liches of Rebirth and Duskmaw,0.25,3.7272727272727275
The Fortelling Aggravating Ticklers|The Opening Sisters Liches,0.16970486111111113,6.7333333333333325
The Fortelling Aggravating Ticklers|Brigade of Druid and Weird,0.4064272211720227,4.0227272727272725
The Fortelling Aggravating Ticklers|Sparky's Attentive Combatants,0.4791666666666667,3.0166666666666666
The Fortelling Aggravating Ticklers|The Raiders of Hound and Mask,0.16819902650081114,7.083333333333334
The Fortelling Aggravating Ticklers|The Serious Silver Soldiers,0.24000000000000005,3.69090909090909
The Fortelling Aggravating Ticklers|The Farmers of the Spiky Tunnels,0.43310657596371877,3.065934065934066
The Fortelling Aggravating Ticklers|The Sixth Barb Band,0.2568370986920333,4.263736263736263
The Fortelling Aggravating Ticklers|The Quantums of Metal and Faith,0.17901234567901236,5.576923076923077
The Fortelling Aggravating Ticklers|The Phalanx of Everflow Treefolk,0.48666666666666664,4.076190476190477
The Fortelling Aggravating Ticklers|The Champions of the Whisker,0.29333333333333333,5.212121212121212
The Fortelling Aggravating Ticklers|The Overseers of Sparky,0.1972789115646258,3.9454545454545453
The Fortelling Aggravating Ticklers|The Savants of the Ending Predator,0.21597633136094677,5.277777777777779
The Fortelling Aggravating Ticklers|The Hermit Spiders,0.3333333333333333,4.5619047619047635
The Fortelling Aggravating Ticklers|The King Varna Generals,0.2726326742976066,4.741758241758242
The Fortelling Aggravating Ticklers|The Pondering Iron Advisers,0.3466666666666666,4.1
The Fortelling Aggravating Ticklers|The Company of Botany,0.5020576131687242,3.928571428571429
The Fortelling Aggravating Ticklers|The Raiders of Leading Capitals,0.25555555555555554,4.445054945054945
The Fortelling Aggravating Ticklers|The Mice of the Fierce Fur,0.28479999999999994,4.257575757575758
The Fortelling Aggravating Ticklers|The Protectors of the Saving Herbs,0.3550295857988166,3.8626373626373622
The Fortelling Aggravating Ticklers|The Crossing Soul Hags,0.32525510204081637,4.2252747252747245
The Fortelling Aggravating Ticklers|The Professing Watchdogs,0.4125,3.0897435897435903
The Fortelling Aggravating Ticklers|The Group of Brass Conspiracies,0.2570239334027055,5.044871794871796
The Fortelling Aggravating Ticklers|The Fleeing Feasting Brother Flock,0.38397502601456807,4.57142857142857
The Fortelling Aggravating Ticklers|The Imps of Descending Chiron,0.4444444444444444,3.5384615384615388
The Fortelling Aggravating Ticklers|Outfit of Camping and Waving,0.24763705103969755,3.67948717948718
The Opening Sisters Liches|The Sentrys of Failure Faith,0.2177777777777778,6.842105263157895
The Opening Sisters Liches|The Omnivore Brutish Herders,0.2021484375,7.307189542483658
The Opening Sisters Liches|The Former Hoping Valkyrie Trustees,0.14738341046635808,6.9750000000000005
The Opening Sisters Liches|The Simple Lords,0.20102123085192158,7.459558823529411
The Opening Sisters Liches|The Fire Breathers of the Heartseeker,0.20790316838732645,6.133986928104574
The Opening Sisters Liches|Army of Alpha and Curing,0.20405435509022046,8.18954248366013
The Opening Sisters Liches|The Mothers of the Plutonium Echo,0.2945021145713187,5.331578947368419
The Opening Sisters Liches|The Aunts of Bleeding Brightsteel,0.18084436042848145,8.130718954248366
The Opening Sisters Liches|The Fortelling Aggravating Ticklers,0.1576859504132231,7.2375
The Opening Sisters Liches|Vindicators of Sobbing and Baking,0.2616598079561042,5.742105263157894
The Opening Sisters Liches|Brigade of Druid and Weird,0.26758938869665516,6.9833333333333325
The Opening Sisters Liches|Sparky's Attentive Combatants,0.24781341107871718,5.72875816993464
The Opening Sisters Liches|The Serious Silver Soldiers,0.1856038072575848,5.500000000000001
The Opening Sisters Liches|The Sorcerers of the Oratek Eruptor,0.16626008632013506,7.8315789473684205
The Opening Sisters Liches|The Farmers of the Spiky Tunnels,0.19526627218934914,5.977124183006533
The Opening Sisters Liches|The Masters of Swearing,0.14361300075585784,7.401960784313726
The Opening Sisters Liches|The Quantums of Metal and Faith,0.1880165289256198,7.66013071895425
The Opening Sisters Liches|The Phalanx of Everflow Treefolk,0.26262626262626265,7.055263157894735
The Opening Sisters Liches|The Champions of the Whisker,0.13560465508517458,9.338235294117645
The Opening Sisters Liches|The Overseers of Sparky,0.17031910803537098,6.327205882352939
The Opening Sisters Liches|Doctors of Tatoo and Comparing,0.19848518601024723,7.5701754385964914
The Opening Sisters Liches|The Hermit Spiders,0.195556640625,8.014705882352942
The Opening Sisters Liches|The Host of the Confident Miracles,0.16937869822485208,6.51470588235294
The Opening Sisters Liches|The Pondering Iron Advisers,0.21017751479289942,6.7631578947368425
The Opening Sisters Liches|The Company of Botany,0.2681359044995409,7.269005847953217
The Opening Sisters Liches|The Raiders of Leading Capitals,0.19645256651437787,7.078431372549018
The Opening Sisters Liches|The Monks of the Great Quitting Fire,0.171280276816609,5.519230769230769
The Opening Sisters Liches|The Mice of the Fierce Fur,0.1760204081632653,7.333333333333333
The Opening Sisters Liches|The Senseis who became Champs,0.18106508875739646,7.718954248366012
The Opening Sisters Liches|The Protectors of the Saving Herbs,0.22807017543859648,6.263157894736843
The Opening Sisters Liches|The Professing Watchdogs,0.25939339067451334,5.125730994152047
The Opening Sisters Liches|The Fleeing Feasting Brother Flock,0.2774234693877552,6.996732026143789
The Opening Sisters Liches|The Squadron of the Fire,0.22555555555555556,6.622807017543859
The Opening Sisters Liches|Outfit of Camping and Waving,0.1997041420118343,6.186274509803921
Vindicators of Sobbing and Baking|The Tentacles of the Diseased Bone,0.27892561983471076,5.408088235294117
Vindicators of Sobbing and Baking|The Sentrys of Failure Faith,0.48275862068965525,3.588235294117646
Vindicators of Sobbing and Baking|The Omnivore Brutish Herders,0.4887039239001189,3.2941176470588225
Vindicators of Sobbing and Baking|The Simple Lords,0.5706447187928669,3.0326797385620896
Vindicators of Sobbing and Baking|Army of Alpha and Curing,0.3801020408163265,3.6583333333333337
Vindicators of Sobbing and Baking|The Mothers of the Plutonium Echo,0.6162570888468809,2.5784313725490193
Vindicators of Sobbing and Baking|The Hurting Demons Larvae,0.2906574394463668,6.147058823529412
Vindicators of Sobbing and Baking|The Aunts of Bleeding Brightsteel,0.392578125,3.882352941176469
Vindicators of Sobbing and Baking|The Liches of Rebirth and Duskmaw,0.4027055150884495,3.6911764705882337
Vindicators of Sobbing and Baking|The Opening Sisters Liches,0.24266581632653061,5.847368421052632
Vindicators of Sobbing and Baking|Brigade of Druid and Weird,0.47919143876337694,3.6958333333333333
Vindicators of Sobbing and Baking|Sparky's Attentive Combatants,0.5972222222222221,2.552631578947368
Vindicators of Sobbing and Baking|The Raiders of Hound and Mask,0.3091118800461361,5.69298245614035
Vindicators of Sobbing and Baking|The Serious Silver Soldiers,0.5277777777777778,2.41904761904762
Vindicators of Sobbing and Baking|The Farmers of the Spiky Tunnels,0.5406427221172023,2.5882352941176467
Vindicators of Sobbing and Baking|The Sixth Barb Band,0.3668639053254438,4.187134502923977
Vindicators of Sobbing and Baking|The Quantums of Metal and Faith,0.3294375456537619,4.4816176470588225
Vindicators of Sobbing and Baking|The Phalanx of Everflow Treefolk,0.5415224913494809,3.6140350877192984
Vindicators of Sobbing and Baking|The Champions of the Whisker,0.42204081632653057,4.216911764705882
Vindicators of Sobbing and Baking|The Overseers of Sparky,0.4305555555555555,3.1458333333333335
Vindicators of Sobbing and Baking|The Savants of the Ending Predator,0.41782006920415227,4.147058823529411
Vindicators of Sobbing and Baking|The Hermit Spiders,0.3951020408163265,4.539215686274508
Vindicators of Sobbing and Baking|The King Varna Generals,0.28628117913832196,4.852941176470587
Vindicators of Sobbing and Baking|The Pondering Iron Advisers,0.453125,3.4970760233918132
Vindicators of Sobbing and Baking|The Company of Botany,0.5537190082644629,3.7254901960784306
Vindicators of Sobbing and Baking|The Raiders of Leading Capitals,0.4362139917695472,3.216911764705881
Vindicators of Sobbing and Baking|The Mice of the Fierce Fur,0.4609781477627471,3.9416666666666664
Vindicators of Sobbing and Baking|The Protectors of the Saving Herbs,0.5443786982248521,2.847953216374269
Vindicators of Sobbing and Baking|The Crossing Soul Hags,0.3367421475529584,4.014619883040935
Vindicators of Sobbing and Baking|The Professing Watchdogs,0.6249999999999999,2.232026143790849
Vindicators of Sobbing and Baking|The Group of Brass Conspiracies,0.3420582986317668,4.705882352941176
Vindicators of Sobbing and Baking|The Fleeing Feasting Brother Flock,0.49074074074074076,4.098039215686273
Vindicators of Sobbing and Baking|The Imps of Descending Chiron,0.36812500000000004,4.321637426900584
Vindicators of Sobbing and Baking|Outfit of Camping and Waving,0.49279999999999996,2.985294117647057
Brigade of Druid and Weird|The Tentacles of the Diseased Bone,0.2419753086419753,7.115384615384616
Brigade of Druid and Weird|The Sentrys of Failure Faith,0.5432098765432098,3.752380952380953
Brigade of Druid and Weird|The Former Hoping Valkyrie Trustees,0.40136054421768697,4.072727272727272
Brigade of Druid and Weird|The Fire Breathers of the Heartseeker,0.4986149584487534,2.9871794871794872
Brigade of Druid and Weird|The Mothers of the Plutonium Echo,0.6627218934911243,3.2541666666666664
Brigade of Druid and Weird|The Hurting Demons Larvae,0.28972385694884567,6.547619047619048
Brigade of Druid and Weird|The Aunts of Bleeding Brightsteel,0.36730945821854916,5.499999999999999
Brigade of Druid and Weird|The Liches of Rebirth and Duskmaw,0.39952437574316296,4.946969696969696
Brigade of Druid and Weird|The Fortelling Aggravating Ticklers,0.43343195266272194,4.256410256410257
Brigade of Druid and Weird|The Opening Sisters Liches,0.2848812994585589,6.575
Brigade of Druid and Weird|Vindicators of Sobbing and Baking,0.5231999999999999,3.604395604395605
Brigade of Druid and Weird|Sparky's Attentive Combatants,0.7,2.6809523809523816
Brigade of Druid and Weird|The Raiders of Hound and Mask,0.3214814814814815,6.60952380952381
Brigade of Druid and Weird|The Serious Silver Soldiers,0.6836734693877551,2.333333333333334
Brigade of Druid and Weird|The Sorcerers of the Oratek Eruptor,0.34915997078159244,5.041666666666667
Brigade of Druid and Weird|The Sixth Barb Band,0.4114285714285714,4.766666666666667
Brigade of Druid and Weird|The Masters of Swearing,0.3911111111111111,4.223809523809524
Brigade of Druid and Weird|The Quantums of Metal and Faith,0.52,4.0476190476190474
Brigade of Druid and Weird|The Overseers of Sparky,0.5217391304347826,3.5384615384615388
Brigade of Druid and Weird|Doctors of Tatoo and Comparing,0.40234375,4.6
Brigade of Druid and Weird|The Savants of the Ending Predator,0.39540816326530615,4.455128205128206
Brigade of Druid and Weird|The Host of the Confident Miracles,0.5532879818594104,3.247252747252748
Brigade of Druid and Weird|The King Varna Generals,0.2921840759678598,5.737179487179488
Brigade of Druid and Weird|The Pondering Iron Advisers,0.47107438016528924,3.8933823529411757
Brigade of Druid and Weird|The Raiders of Leading Capitals,0.45918367346938777,4.043956043956044
Brigade of Druid and Weird|The Monks of the Great Quitting Fire,0.5399999999999999,2.8571428571428568
Brigade of Druid and Weird|The Senseis who became Champs,0.3766666666666667,4.554945054945056
Brigade of Druid and Weird|The Protectors of the Saving Herbs,0.499054820415879,3.551282051282052
Brigade of Druid and Weird|The Crossing Soul Hags,0.41326530612244894,4.365384615384616
Brigade of Druid and Weird|The Professing Watchdogs,0.6111111111111112,3.0
Brigade of Druid and Weird|The Group of Brass Conspiracies,0.36,6.352564102564104
Brigade of Druid and Weird|The Squadron of the Fire,0.5104166666666667,3.5000000000000004
Brigade of Druid and Weird|The Imps of Descending Chiron,0.3297959183673469,5.461538461538462
Sparky's Attentive Combatants|The Tentacles of the Diseased Bone,0.30486685032139577,4.680952380952383
Sparky's Attentive Combatants|The Omnivore Brutish Herders,0.4927999999999999,3.3714285714285723
Sparky's Attentive Combatants|The Former Hoping Valkyrie Trustees,0.46354166666666663,3.05
Sparky's Attentive Combatants|The Simple Lords,0.5805785123966942,3.442307692307693
Sparky's Attentive Combatants|The Fire Breathers of the Heartseeker,0.5549999999999999,2.529166666666667
Sparky's Attentive Combatants|Army of Alpha and Curing,0.5784499054820416,2.9208333333333334
Sparky's Attentive Combatants|The Hurting Demons Larvae,0.3673094582185491,3.999999999999999
Sparky's Attentive Combatants|The Liches of Rebirth and Duskmaw,0.6020761245674741,2.15
Sparky's Attentive Combatants|The Fortelling Aggravating Ticklers,0.4688,3.158333333333333
Sparky's Attentive Combatants|The Opening Sisters Liches,0.29028925619834706,5.300653594771241
Sparky's Attentive Combatants|Vindicators of Sobbing and Baking,0.6620498614958448,2.253676470588235
Sparky's Attentive Combatants|Brigade of Druid and Weird,0.6648199445983378,2.5619047619047617
Sparky's Attentive Combatants|The Raiders of Hound and Mask,0.3191836734693877,5.004166666666666
Sparky's Attentive Combatants|The Sorcerers of the Oratek Eruptor,0.2981859410430838,4.9869281045751634
Sparky's Attentive Combatants|The Farmers of the Spiky Tunnels,0.5234375,2.532051282051282
Sparky's Attentive Combatants|The Sixth Barb Band,0.510204081632653,2.654166666666667
Sparky's Attentive Combatants|The Masters of Swearing,0.41022592152199766,3.261437908496732
Sparky's Attentive Combatants|The Phalanx of Everflow Treefolk,0.427734375,4.0625
Sparky's Attentive Combatants|The Champions of the Whisker,0.44834710743801653,3.7196969696969693
Sparky's Attentive Combatants|Doctors of Tatoo and Comparing,0.3326758711374096,4.35672514619883
Sparky's Attentive Combatants|The Savants of the Ending Predator,0.4102079395085066,3.4175824175824174
Sparky's Attentive Combatants|The Hermit Spiders,0.5122873345935728,3.1857142857142855
Sparky's Attentive Combatants|The Host of the Confident Miracles,0.5,3.163398692810456
Sparky's Attentive Combatants|The King Varna Generals,0.39200000000000007,3.400000000000001
Sparky's Attentive Combatants|The Company of Botany,0.6530612244897958,3.032967032967033
Sparky's Attentive Combatants|The Monks of the Great Quitting Fire,0.6319444444444444,2.03030303030303
Sparky's Attentive Combatants|The Mice of the Fierce Fur,0.5833333333333334,2.428571428571429
Sparky's Attentive Combatants|The Senseis who became Champs,0.33333333333333337,3.797385620915032
Sparky's Attentive Combatants|The Crossing Soul Hags,0.48263888888888884,3.380952380952381
Sparky's Attentive Combatants|The Group of Brass Conspiracies,0.4914933837429112,2.95
Sparky's Attentive Combatants|The Fleeing Feasting Brother Flock,0.5612244897959183,3.3749999999999987
Sparky's Attentive Combatants|The Squadron of the Fire,0.45414201183431957,3.2875
Sparky's Attentive Combatants|The Imps of Descending Chiron,0.5047258979206048,3.1523809523809527
Sparky's Attentive Combatants|Outfit of Camping and Waving,0.6049382716049383,2.615384615384616
The Raiders of Hound and Mask|The Sentrys of Failure Faith,0.27517361111111116,6.419117647058822
The Raiders of Hound and Mask|The Omnivore Brutish Herders,0.18758977305372015,7.625
The Raiders of Hound and Mask|The Former Hoping Valkyrie Trustees,0.14712539610683567,7.197802197802198
The Raiders of Hound and Mask|The Simple Lords,0.21883656509695293,7.433333333333334
The Raiders of Hound and Mask|The Fire Breathers of the Heartseeker,0.21638750565866907,6.241666666666666
The Raiders of Hound and Mask|Army of Alpha and Curing,0.22171459285138406,7.680147058823527
The Raiders of Hound and Mask|The Mothers of the Plutonium Echo,0.3104380746349378,5.39705882352941
The Raiders of Hound and Mask|The Aunts of Bleeding Brightsteel,0.19218615340419418,8.066666666666666
The Raiders of Hound and Mask|The Fortelling Aggravating Ticklers,0.19119999999999995,7.631868131868131
The Raiders of Hound and Mask|Vindicators of Sobbing and Baking,0.320959710276143,5.289473684210526
The Raiders of Hound and Mask|Brigade of Druid and Weird,0.30666666666666664,6.609523809523812
The Raiders of Hound and Mask|Sparky's Attentive Combatants,0.265,5.420833333333333
The Raiders of Hound and Mask|The Serious Silver Soldiers,0.23232323232323232,5.373626373626373
The Raiders of Hound and Mask|The Sorcerers of the Oratek Eruptor,0.22231833910034604,8.235294117647058
The Raiders of Hound and Mask|The Farmers of the Spiky Tunnels,0.21744791666666669,6.283333333333333
The Raiders of Hound and Mask|The Masters of Swearing,0.1458910433979686,7.616666666666666
The Raiders of Hound and Mask|The Quantums of Metal and Faith,0.2031394275161588,7.6833333333333345
The Raiders of Hound and Mask|The Phalanx of Everflow Treefolk,0.277882289707068,6.777777777777779
The Raiders of Hound and Mask|The Champions of the Whisker,0.1349525200876552,10.26190476190476
The Raiders of Hound and Mask|The Overseers of Sparky,0.14566115702479335,6.741758241758242
The Raiders of Hound and Mask|Doctors of Tatoo and Comparing,0.2039542143600416,7.915441176470587
The Raiders of Hound and Mask|The Hermit Spiders,0.19579081632653064,7.541666666666665
The Raiders of Hound and Mask|The Host of the Confident Miracles,0.20296296296296296,6.519047619047621
The Raiders of Hound and Mask|The Pondering Iron Advisers,0.21237303785780237,6.6732026143790835
The Raiders of Hound and Mask|The Company of Botany,0.3117441547970976,7.019607843137253
The Raiders of Hound and Mask|The Raiders of Leading Capitals,0.19067215363511664,7.116666666666667
The Raiders of Hound and Mask|The Monks of the Great Quitting Fire,0.17333333333333334,5.9363636363636365
The Raiders of Hound and Mask|The Mice of the Fierce Fur,0.19519999999999998,6.966666666666668
The Raiders of Hound and Mask|The Senseis who became Champs,0.15666666666666668,8.0875
The Raiders of Hound and Mask|The Protectors of the Saving Herbs,0.24083295608872793,5.944852941176468
The Raiders of Hound and Mask|The Professing Watchdogs,0.27218934911242604,5.1375
The Raiders of Hound and Mask|The Fleeing Feasting Brother Flock,0.3498654363706267,6.595588235294116
The Raiders of Hound and Mask|The Squadron of the Fire,0.2721893491124261,6.533088235294117
The Raiders of Hound and Mask|Outfit of Camping and Waving,0.2222222222222222,6.133333333333334
The Serious Silver Soldiers|The Tentacles of the Diseased Bone,0.2725,3.4015151515151514
The Serious Silver Soldiers|The Omnivore Brutish Herders,0.48,2.727272727272727
The Serious Silver Soldiers|The Former Hoping Valkyrie Trustees,0.17451523545706368,3.5727272727272714
The Serious Silver Soldiers|The Simple Lords,0.5408163265306123,3.111111111111111
The Serious Silver Soldiers|The Fire Breathers of the Heartseeker,0.5111111111111111,2.326923076923077
The Serious Silver Soldiers|Army of Alpha and Curing,0.54296875,2.4999999999999996
The Serious Silver Soldiers|The Hurting Demons Larvae,0.32653061224489793,4.1208791208791204
The Serious Silver Soldiers|The Liches of Rebirth and Duskmaw,0.625,1.7197802197802194
The Serious Silver Soldiers|The Fortelling Aggravating Ticklers,0.24000000000000005,3.69090909090909
The Serious Silver Soldiers|The Opening Sisters Liches,0.21224489795918366,5.00952380952381
The Serious Silver Soldiers|Vindicators of Sobbing and Baking,0.74,1.6666666666666665
The Serious Silver Soldiers|Brigade of Druid and Weird,0.6249999999999999,2.1818181818181817
The Serious Silver Soldiers|The Raiders of Hound and Mask,0.2869822485207101,4.506410256410256
The Serious Silver Soldiers|The Sorcerers of the Oratek Eruptor,0.17669753086419748,5.865384615384616
The Serious Silver Soldiers|The Farmers of the Spiky Tunnels,0.5555555555555556,1.8222222222222224
The Serious Silver Soldiers|The Sixth Barb Band,0.46712802768166095,2.4395604395604393
The Serious Silver Soldiers|The Masters of Swearing,0.28512396694214875,3.442307692307692
The Serious Silver Soldiers|The Phalanx of Everflow Treefolk,0.3350694444444444,3.7179487179487185
The Serious Silver Soldiers|The Champions of the Whisker,0.40816326530612246,3.111111111111111
The Serious Silver Soldiers|Doctors of Tatoo and Comparing,0.20844811753902667,4.6190476190476195
The Serious Silver Soldiers|The Savants of the Ending Predator,0.38754325259515565,2.9545454545454546
The Serious Silver Soldiers|The Hermit Spiders,0.4888888888888889,2.545454545454546
The Serious Silver Soldiers|The Host of the Confident Miracles,0.38754325259515565,3.1272727272727265
The Serious Silver Soldiers|The King Varna Generals,0.31487889273356406,2.863636363636364
The Serious Silver Soldiers|The Company of Botany,0.6836734693877551,2.5454545454545454
The Serious Silver Soldiers|The Monks of the Great Quitting Fire,0.56,1.4285714285714284
The Serious Silver Soldiers|The Mice of the Fierce Fur,0.5555555555555556,2.007575757575758
The Serious Silver Soldiers|The Senseis who became Champs,0.17219387755102042,4.44871794871795
The Serious Silver Soldiers|The Crossing Soul Hags,0.44982698961937717,2.653846153846154
The Serious Silver Soldiers|The Group of Brass Conspiracies,0.4375,2.5192307692307696
The Serious Silver Soldiers|The Fleeing Feasting Brother Flock,0.4876033057851239,3.4615384615384617
The Serious Silver Soldiers|The Squadron of the Fire,0.356401384083045,2.833333333333333
The Serious Silver Soldiers|The Imps of Descending Chiron,0.4489795918367347,2.545454545454545
The Serious Silver Soldiers|Outfit of Camping and Waving,0.5800000000000001,2.0
The Sorcerers of the Oratek Eruptor|The Tentacles of the Diseased Bone,0.275,7.680147058823531
The Sorcerers of the Oratek Eruptor|The Sentrys of Failure Faith,0.3200427198291207,6.718954248366011
The Sorcerers of the Oratek Eruptor|The Omnivore Brutish Herders,0.2384,6.249999999999998
The Sorcerers of the Oratek Eruptor|The Simple Lords,0.21042899408284027,7.390476190476191
The Sorcerers of the Oratek Eruptor|Army of Alpha and Curing,0.24706301174795298,6.241830065359475
The Sorcerers of the Oratek Eruptor|The Mothers of the Plutonium Echo,0.31407407407407406,5.566176470588234
The Sorcerers of the Oratek Eruptor|The Hurting Demons Larvae,0.1551020408163265,8.549019607843139
The Sorcerers of the Oratek Eruptor|The Aunts of Bleeding Brightsteel,0.2879338842975206,6.470588235294117
The Sorcerers of the Oratek Eruptor|The Liches of Rebirth and Duskmaw,0.2565597667638484,5.3508771929824555
The Sorcerers of the Oratek Eruptor|The Opening Sisters Liches,0.1688311688311688,8.207894736842107
The Sorcerers of the Oratek Eruptor|Brigade of Druid and Weird,0.28401360544217685,5.608333333333333
